300,420
155.798,99.2016,16.2084
156.407,98.593,16.2084
157.016,97.9845,16.2084
157.624,97.3759,16.2084
158.233,96.7673,16.2084
158.841,96.1588,16.2084
159.45,95.5502,16.2084
160.058,94.9416,16.2084
160.667,94.3331,16.2084
161.276,93.7245,16.2084
161.884,93.1159,16.2084
162.493,92.5073,16.2084
163.101,91.8988,16.2084
163.71,91.2902,16.2084
164.318,90.6816,16.2084
164.927,90.0731,16.2084
165.536,89.4645,16.2084
166.144,88.8559,16.2084
166.753,88.2474,16.2084
167.361,87.6388,16.2084
167.97,87.0302,16.2084
168.578,86.4217,16.2084
169.187,85.8131,16.2084
169.795,85.2045,16.2084
170.404,84.5959,16.2084
171.013,83.9874,16.2084
171.621,83.3788,16.2084
172.23,82.7702,16.2084
172.838,82.1617,16.2084
173.447,81.5531,16.2084
174.055,80.9445,16.2084
174.664,80.336,16.2084
175.273,79.7274,16.2084
175.881,79.1188,16.2084
176.49,78.5103,16.2084
177.098,77.9017,16.2084
177.707,77.2931,16.2084
178.315,76.6846,16.2084
178.924,76.076,16.2084
179.533,75.4674,16.2084
180.141,74.8589,16.2084
180.75,74.2503,16.2084
181.358,73.6417,16.2084
181.967,73.0332,16.2084
182.575,72.4246,16.2084
183.184,71.816,16.2084
183.793,71.2075,16.2084
184.401,70.5989,16.2084
185.01,69.9903,16.2084
185.618,69.3818,16.2084
186.227,68.7732,16.2084
186.835,68.1646,16.2084
187.444,67.556,16.2084
188.053,66.9475,16.2084
188.661,66.3389,16.2084
189.27,65.7303,16.2084
189.878,65.1218,16.2084
190.487,64.5132,16.2084
191.095,63.9046,16.2084
191.704,63.2961,16.2084
192.312,62.6875,16.2084
192.921,62.0789,16.2084
193.53,61.4704,16.2084
194.138,60.8618,16.2084
194.747,60.2532,16.2084
195.355,59.6447,16.2084
195.964,59.0361,16.2084
196.572,58.4275,16.2084
197.181,57.819,16.2084
197.79,57.2104,16.2084
198.398,56.6018,16.2084
199.007,55.9933,16.2084
199.615,55.3847,16.2084
200.224,54.7761,16.2084
200.832,54.1676,16.2084
201.441,53.559,16.2084
202.05,52.9504,16.2084
202.658,52.3419,16.2084
203.267,51.7333,16.2084
203.875,51.1247,16.2084
204.484,50.5161,16.2084
205.092,49.9076,16.2084
205.701,49.299,16.2084
206.31,48.6904,16.2084
206.918,48.0819,16.2084
207.527,47.4733,16.2084
208.135,46.8647,16.2084
208.744,46.2562,16.2084
209.352,45.6476,16.2084
209.961,45.039,16.2084
210.57,44.4305,16.2084
211.178,43.8219,16.2084
211.787,43.2133,16.2084
212.395,42.6048,16.2084
213.004,41.9962,16.2084
213.612,41.3876,16.2084
214.221,40.7791,16.2084
214.83,40.1705,16.2084
215.438,39.5619,16.2084
216.047,38.9534,16.2084
216.655,38.3448,16.2084
217.264,37.7362,16.2084
217.872,37.1276,16.2084
218.481,36.5191,16.2084
219.089,35.9105,16.2084
219.698,35.3019,16.2084
220.307,34.6934,16.2084
220.915,34.0848,16.2084
221.524,33.4762,16.2084
222.132,32.8677,16.2084
222.741,32.2591,16.2084
223.349,31.6505,16.2084
223.958,31.042,16.2084
224.567,30.4334,16.2084
225.175,29.8248,16.2084
225.784,29.2163,16.2084
226.392,28.6077,16.2084
227.001,27.9991,16.2084
227.609,27.3906,16.2084
228.218,26.782,16.2084
228.827,26.1734,16.2084
229.435,25.5649,16.2084
230.044,24.9563,16.2084
230.652,24.3477,16.2084
231.261,23.7392,16.2084
231.869,23.1306,16.2084
232.478,22.522,16.2084
233.087,21.9135,16.2084
233.695,21.3049,16.2084
234.304,20.6963,16.2084
234.912,20.0878,16.2084
235.521,19.4792,16.2084
236.129,18.8706,16.2084
236.738,18.262,16.2084
237.347,17.6535,16.2084
237.955,17.0449,16.2084
238.564,16.4363,16.2084
239.172,15.8278,16.2084
239.781,15.2192,16.2084
240.389,14.6106,16.2084
240.998,14.0021,16.2084
241.607,13.3935,16.2084
242.215,12.7849,16.2084
242.824,12.1764,16.2084
243.432,11.5678,16.2084
244.041,10.9592,16.2084
244.649,10.3507,16.2084
245.258,9.74208,16.2084
245.866,9.13351,16.2084
246.475,8.52495,16.2084
247.084,7.91638,16.2084
247.692,7.30782,16.2084
248.301,6.69925,16.2084
248.909,6.09068,16.2084
249.518,5.48212,16.2084
250.126,4.87355,16.2084
250.735,4.26498,16.2084
251.344,3.65642,16.2084
251.952,3.04784,16.2084
252.561,2.43927,16.2084
253.169,1.8307,16.2084
253.778,1.22214,16.2084
254.386,0.613571,16.2084
254.995,0.00500488,16.2084
0.005,254.995,15.3556
0.613568,254.386,15.3556
1.22214,253.778,15.3556
1.8307,253.169,15.3556
2.43927,252.561,15.3556
3.04784,251.952,15.3556
3.65641,251.344,15.3556
4.26498,250.735,15.3556
4.87354,250.126,15.3556
5.48211,249.518,15.3556
6.09068,248.909,15.3556
6.69925,248.301,15.3556
7.30782,247.692,15.3556
7.91638,247.084,15.3556
8.52495,246.475,15.3556
9.13352,245.866,15.3556
9.74209,245.258,15.3556
10.3507,244.649,15.3556
10.9592,244.041,15.3556
11.5678,243.432,15.3556
12.1764,242.824,15.3556
12.7849,242.215,15.3556
13.3935,241.607,15.3556
14.0021,240.998,15.3556
14.6106,240.389,15.3556
15.2192,239.781,15.3556
15.8278,239.172,15.3556
16.4363,238.564,15.3556
17.0449,237.955,15.3556
17.6535,237.347,15.3556
18.262,236.738,15.3556
18.8706,236.129,15.3556
19.4792,235.521,15.3556
20.0877,234.912,15.3556
20.6963,234.304,15.3556
21.3049,233.695,15.3556
21.9134,233.087,15.3556
22.522,232.478,15.3556
23.1306,231.869,15.3556
23.7392,231.261,15.3556
24.3477,230.652,15.3556
24.9563,230.044,15.3556
25.5649,229.435,15.3556
26.1734,228.827,15.3556
26.782,228.218,15.3556
27.3906,227.609,15.3556
27.9991,227.001,15.3556
28.6077,226.392,15.3556
29.2163,225.784,15.3556
29.8248,225.175,15.3556
30.4334,224.567,15.3556
31.042,223.958,15.3556
31.6505,223.349,15.3556
32.2591,222.741,15.3556
32.8677,222.132,15.3556
33.4762,221.524,15.3556
34.0848,220.915,15.3556
34.6934,220.307,15.3556
35.3019,219.698,15.3556
35.9105,219.089,15.3556
36.5191,218.481,15.3556
37.1277,217.872,15.3556
37.7362,217.264,15.3556
38.3448,216.655,15.3556
38.9534,216.047,15.3556
39.5619,215.438,15.3556
40.1705,214.83,15.3556
40.7791,214.221,15.3556
41.3876,213.612,15.3556
41.9962,213.004,15.3556
42.6048,212.395,15.3556
43.2133,211.787,15.3556
43.8219,211.178,15.3556
44.4305,210.57,15.3556
45.039,209.961,15.3556
45.6476,209.352,15.3556
46.2562,208.744,15.3556
46.8647,208.135,15.3556
47.4733,207.527,15.3556
48.0819,206.918,15.3556
48.6904,206.31,15.3556
49.299,205.701,15.3556
49.9076,205.092,15.3556
50.5161,204.484,15.3556
51.1247,203.875,15.3556
51.7333,203.267,15.3556
52.3418,202.658,15.3556
52.9504,202.05,15.3556
53.559,201.441,15.3556
54.1676,200.832,15.3556
54.7761,200.224,15.3556
55.3847,199.615,15.3556
55.9933,199.007,15.3556
56.6018,198.398,15.3556
57.2104,197.79,15.3556
57.819,197.181,15.3556
58.4275,196.572,15.3556
59.0361,195.964,15.3556
59.6447,195.355,15.3556
60.2532,194.747,15.3556
60.8618,194.138,15.3556
61.4704,193.53,15.3556
62.0789,192.921,15.3556
62.6875,192.312,15.3556
63.2961,191.704,15.3556
63.9046,191.095,15.3556
64.5132,190.487,15.3556
65.1218,189.878,15.3556
65.7303,189.27,15.3556
66.3389,188.661,15.3556
66.9475,188.053,15.3556
67.5561,187.444,15.3556
68.1646,186.835,15.3556
68.7732,186.227,15.3556
69.3818,185.618,15.3556
69.9903,185.01,15.3556
70.5989,184.401,15.3556
71.2075,183.793,15.3556
71.816,183.184,15.3556
72.4246,182.575,15.3556
73.0332,181.967,15.3556
73.6417,181.358,15.3556
74.2503,180.75,15.3556
74.8589,180.141,15.3556
75.4674,179.533,15.3556
76.076,178.924,15.3556
76.6846,178.315,15.3556
77.2931,177.707,15.3556
77.9017,177.098,15.3556
78.5103,176.49,15.3556
79.1188,175.881,15.3556
79.7274,175.273,15.3556
80.336,174.664,15.3556
80.9445,174.055,15.3556
81.5531,173.447,15.3556
82.1617,172.838,15.3556
82.7702,172.23,15.3556
83.3788,171.621,15.3556
83.9874,171.013,15.3556
84.596,170.404,15.3556
85.2045,169.795,15.3556
85.8131,169.187,15.3556
86.4217,168.578,15.3556
87.0302,167.97,15.3556
87.6388,167.361,15.3556
88.2474,166.753,15.3556
88.8559,166.144,15.3556
89.4645,165.535,15.3556
90.0731,164.927,15.3556
90.6816,164.318,15.3556
91.2902,163.71,15.3556
91.8988,163.101,15.3556
92.5073,162.493,15.3556
93.1159,161.884,15.3556
93.7245,161.276,15.3556
94.333,160.667,15.3556
94.9416,160.058,15.3556
95.5502,159.45,15.3556
96.1587,158.841,15.3556
96.7673,158.233,15.3556
97.3759,157.624,15.3556
97.9845,157.016,15.3556
98.593,156.407,15.3556
99.2016,155.798,15.3556
99.8102,155.19,15.3556
100.419,154.581,15.3556
101.027,153.973,15.3556
101.636,153.364,15.3556
102.244,152.756,15.3556
102.853,152.147,15.3556
103.462,151.538,15.3556
104.07,150.93,15.3556
104.679,150.321,15.3556
105.287,149.713,15.3556
105.896,149.104,15.3556
106.504,148.496,15.3556
107.113,147.887,15.3556
107.722,147.278,15.3556
108.33,146.67,15.3556
108.939,146.061,15.3556
109.547,145.453,15.3556
110.156,144.844,15.3556
110.764,144.236,15.3556
111.373,143.627,15.3556
111.982,143.018,15.3556
112.59,142.41,15.3556
113.199,141.801,15.3556
113.807,141.193,15.3556
114.416,140.584,15.3556
115.024,139.976,15.3556
115.633,139.367,15.3556
116.241,138.759,15.3556
116.85,138.15,15.3556
117.459,137.541,15.3556
118.067,136.933,15.3556
118.676,136.324,15.3556
119.284,135.716,15.3556
119.893,135.107,15.3556
120.501,134.499,15.3556
121.11,133.89,15.3556
121.719,133.281,15.3556
122.327,132.673,15.3556
122.936,132.064,15.3556
123.544,131.456,15.3556
124.153,130.847,15.3556
124.761,130.239,15.3556
125.37,129.63,15.3556
125.979,129.021,15.3556
126.587,128.413,15.3556
127.196,127.804,15.3556
127.804,127.196,15.3556
128.413,126.587,15.3556
129.021,125.979,15.3556
129.63,125.37,15.3556
130.239,124.761,15.3556
130.847,124.153,15.3556
131.456,123.544,15.3556
132.064,122.936,15.3556
132.673,122.327,15.3556
133.281,121.719,15.3556
133.89,121.11,15.3556
134.499,120.501,15.3556
135.107,119.893,15.3556
135.716,119.284,15.3556
136.324,118.676,15.3556
136.933,118.067,15.3556
137.541,117.459,15.3556
138.15,116.85,15.3556
138.758,116.242,15.3556
139.367,115.633,15.3556
139.976,115.024,15.3556
140.584,114.416,15.3556
141.193,113.807,15.3556
141.801,113.199,15.3556
142.41,112.59,15.3556
143.018,111.982,15.3556
143.627,111.373,15.3556
144.236,110.764,15.3556
144.844,110.156,15.3556
145.453,109.547,15.3556
146.061,108.939,15.3556
146.67,108.33,15.3556
147.278,107.722,15.3556
147.887,107.113,15.3556
148.496,106.504,15.3556
149.104,105.896,15.3556
149.713,105.287,15.3556
150.321,104.679,15.3556
150.93,104.07,15.3556
151.538,103.462,15.3556
152.147,102.853,15.3556
152.756,102.244,15.3556
153.364,101.636,15.3556
153.973,101.027,15.3556
154.581,100.419,15.3556
155.19,99.8102,15.3556
155.798,99.2016,15.3556
156.407,98.593,15.3556
157.016,97.9845,15.3556
157.624,97.3759,15.3556
158.233,96.7673,15.3556
158.841,96.1588,15.3556
159.45,95.5502,15.3556
160.058,94.9416,15.3556
160.667,94.3331,15.3556
161.276,93.7245,15.3556
161.884,93.1159,15.3556
162.493,92.5073,15.3556
163.101,91.8988,15.3556
163.71,91.2902,15.3556
164.318,90.6816,15.3556
164.927,90.0731,15.3556
165.536,89.4645,15.3556
166.144,88.8559,15.3556
166.753,88.2474,15.3556
167.361,87.6388,15.3556
167.97,87.0302,15.3556
168.578,86.4217,15.3556
169.187,85.8131,15.3556
169.795,85.2045,15.3556
170.404,84.5959,15.3556
171.013,83.9874,15.3556
171.621,83.3788,15.3556
172.23,82.7702,15.3556
172.838,82.1617,15.3556
173.447,81.5531,15.3556
174.055,80.9445,15.3556
174.664,80.336,15.3556
175.273,79.7274,15.3556
175.881,79.1188,15.3556
176.49,78.5103,15.3556
177.098,77.9017,15.3556
177.707,77.2931,15.3556
178.315,76.6846,15.3556
178.924,76.076,15.3556
179.533,75.4674,15.3556
180.141,74.8589,15.3556
180.75,74.2503,15.3556
181.358,73.6417,15.3556
181.967,73.0332,15.3556
182.575,72.4246,15.3556
183.184,71.816,15.3556
183.793,71.2075,15.3556
184.401,70.5989,15.3556
185.01,69.9903,15.3556
185.618,69.3818,15.3556
186.227,68.7732,15.3556
186.835,68.1646,15.3556
187.444,67.556,15.3556
188.053,66.9475,15.3556
188.661,66.3389,15.3556
189.27,65.7303,15.3556
189.878,65.1218,15.3556
190.487,64.5132,15.3556
191.095,63.9046,15.3556
191.704,63.2961,15.3556
192.312,62.6875,15.3556
192.921,62.0789,15.3556
193.53,61.4704,15.3556
194.138,60.8618,15.3556
194.747,60.2532,15.3556
195.355,59.6447,15.3556
195.964,59.0361,15.3556
196.572,58.4275,15.3556
197.181,57.819,15.3556
197.79,57.2104,15.3556
198.398,56.6018,15.3556
199.007,55.9933,15.3556
199.615,55.3847,15.3556
200.224,54.7761,15.3556
200.832,54.1676,15.3556
201.441,53.559,15.3556
202.05,52.9504,15.3556
202.658,52.3419,15.3556
203.267,51.7333,15.3556
203.875,51.1247,15.3556
204.484,50.5161,15.3556
205.092,49.9076,15.3556
205.701,49.299,15.3556
206.31,48.6904,15.3556
206.918,48.0819,15.3556
207.527,47.4733,15.3556
208.135,46.8647,15.3556
208.744,46.2562,15.3556
209.352,45.6476,15.3556
209.961,45.039,15.3556
210.57,44.4305,15.3556
211.178,43.8219,15.3556
211.787,43.2133,15.3556
212.395,42.6048,15.3556
213.004,41.9962,15.3556
213.612,41.3876,15.3556
214.221,40.7791,15.3556
214.83,40.1705,15.3556
215.438,39.5619,15.3556
216.047,38.9534,15.3556
216.655,38.3448,15.3556
217.264,37.7362,15.3556
217.872,37.1276,15.3556
218.481,36.5191,15.3556
219.089,35.9105,15.3556
219.698,35.3019,15.3556
220.307,34.6934,15.3556
220.915,34.0848,15.3556
221.524,33.4762,15.3556
222.132,32.8677,15.3556
222.741,32.2591,15.3556
223.349,31.6505,15.3556
223.958,31.042,15.3556
224.567,30.4334,15.3556
225.175,29.8248,15.3556
225.784,29.2163,15.3556
226.392,28.6077,15.3556
227.001,27.9991,15.3556
227.609,27.3906,15.3556
228.218,26.782,15.3556
228.827,26.1734,15.3556
229.435,25.5649,15.3556
230.044,24.9563,15.3556
230.652,24.3477,15.3556
231.261,23.7392,15.3556
231.869,23.1306,15.3556
232.478,22.522,15.3556
233.087,21.9135,15.3556
233.695,21.3049,15.3556
234.304,20.6963,15.3556
234.912,20.0878,15.3556
235.521,19.4792,15.3556
236.129,18.8706,15.3556
236.738,18.262,15.3556
237.347,17.6535,15.3556
237.955,17.0449,15.3556
238.564,16.4363,15.3556
239.172,15.8278,15.3556
239.781,15.2192,15.3556
240.389,14.6106,15.3556
240.998,14.0021,15.3556
241.607,13.3935,15.3556
242.215,12.7849,15.3556
242.824,12.1764,15.3556
243.432,11.5678,15.3556
244.041,10.9592,15.3556
244.649,10.3507,15.3556
245.258,9.74208,15.3556
245.866,9.13351,15.3556
246.475,8.52495,15.3556
247.084,7.91638,15.3556
247.692,7.30782,15.3556
248.301,6.69925,15.3556
248.909,6.09068,15.3556
249.518,5.48212,15.3556
250.126,4.87355,15.3556
250.735,4.26498,15.3556
251.344,3.65642,15.3556
251.952,3.04784,15.3556
252.561,2.43927,15.3556
253.169,1.8307,15.3556
253.778,1.22214,15.3556
254.386,0.613571,15.3556
254.995,0.00500488,15.3556
0.005,254.995,14.5028
0.613568,254.386,14.5028
1.22214,253.778,14.5028
1.8307,253.169,14.5028
2.43927,252.561,14.5028
3.04784,251.952,14.5028
3.65641,251.344,14.5028
4.26498,250.735,14.5028
4.87354,250.126,14.5028
5.48211,249.518,14.5028
6.09068,248.909,14.5028
6.69925,248.301,14.5028
7.30782,247.692,14.5028
7.91638,247.084,14.5028
8.52495,246.475,14.5028
9.13352,245.866,14.5028
9.74209,245.258,14.5028
10.3507,244.649,14.5028
10.9592,244.041,14.5028
11.5678,243.432,14.5028
12.1764,242.824,14.5028
12.7849,242.215,14.5028
13.3935,241.607,14.5028
14.0021,240.998,14.5028
14.6106,240.389,14.5028
15.2192,239.781,14.5028
15.8278,239.172,14.5028
16.4363,238.564,14.5028
17.0449,237.955,14.5028
17.6535,237.347,14.5028
18.262,236.738,14.5028
18.8706,236.129,14.5028
19.4792,235.521,14.5028
20.0877,234.912,14.5028
20.6963,234.304,14.5028
21.3049,233.695,14.5028
21.9134,233.087,14.5028
22.522,232.478,14.5028
23.1306,231.869,14.5028
23.7392,231.261,14.5028
24.3477,230.652,14.5028
24.9563,230.044,14.5028
25.5649,229.435,14.5028
26.1734,228.827,14.5028
26.782,228.218,14.5028
27.3906,227.609,14.5028
27.9991,227.001,14.5028
28.6077,226.392,14.5028
29.2163,225.784,14.5028
29.8248,225.175,14.5028
30.4334,224.567,14.5028
31.042,223.958,14.5028
31.6505,223.349,14.5028
32.2591,222.741,14.5028
32.8677,222.132,14.5028
33.4762,221.524,14.5028
34.0848,220.915,14.5028
34.6934,220.307,14.5028
35.3019,219.698,14.5028
35.9105,219.089,14.5028
36.5191,218.481,14.5028
37.1277,217.872,14.5028
37.7362,217.264,14.5028
38.3448,216.655,14.5028
38.9534,216.047,14.5028
39.5619,215.438,14.5028
40.1705,214.83,14.5028
40.7791,214.221,14.5028
41.3876,213.612,14.5028
41.9962,213.004,14.5028
42.6048,212.395,14.5028
43.2133,211.787,14.5028
43.8219,211.178,14.5028
44.4305,210.57,14.5028
45.039,209.961,14.5028
45.6476,209.352,14.5028
46.2562,208.744,14.5028
46.8647,208.135,14.5028
47.4733,207.527,14.5028
48.0819,206.918,14.5028
48.6904,206.31,14.5028
49.299,205.701,14.5028
49.9076,205.092,14.5028
50.5161,204.484,14.5028
51.1247,203.875,14.5028
51.7333,203.267,14.5028
52.3418,202.658,14.5028
52.9504,202.05,14.5028
53.559,201.441,14.5028
54.1676,200.832,14.5028
54.7761,200.224,14.5028
55.3847,199.615,14.5028
55.9933,199.007,14.5028
56.6018,198.398,14.5028
57.2104,197.79,14.5028
57.819,197.181,14.5028
58.4275,196.572,14.5028
59.0361,195.964,14.5028
59.6447,195.355,14.5028
60.2532,194.747,14.5028
60.8618,194.138,14.5028
61.4704,193.53,14.5028
62.0789,192.921,14.5028
62.6875,192.312,14.5028
63.2961,191.704,14.5028
63.9046,191.095,14.5028
64.5132,190.487,14.5028
65.1218,189.878,14.5028
65.7303,189.27,14.5028
66.3389,188.661,14.5028
66.9475,188.053,14.5028
67.5561,187.444,14.5028
68.1646,186.835,14.5028
68.7732,186.227,14.5028
69.3818,185.618,14.5028
69.9903,185.01,14.5028
70.5989,184.401,14.5028
71.2075,183.793,14.5028
71.816,183.184,14.5028
72.4246,182.575,14.5028
73.0332,181.967,14.5028
73.6417,181.358,14.5028
74.2503,180.75,14.5028
74.8589,180.141,14.5028
75.4674,179.533,14.5028
76.076,178.924,14.5028
76.6846,178.315,14.5028
77.2931,177.707,14.5028
77.9017,177.098,14.5028
78.5103,176.49,14.5028
79.1188,175.881,14.5028
79.7274,175.273,14.5028
80.336,174.664,14.5028
80.9445,174.055,14.5028
81.5531,173.447,14.5028
82.1617,172.838,14.5028
82.7702,172.23,14.5028
83.3788,171.621,14.5028
83.9874,171.013,14.5028
84.596,170.404,14.5028
85.2045,169.795,14.5028
85.8131,169.187,14.5028
86.4217,168.578,14.5028
87.0302,167.97,14.5028
87.6388,167.361,14.5028
88.2474,166.753,14.5028
88.8559,166.144,14.5028
89.4645,165.535,14.5028
90.0731,164.927,14.5028
90.6816,164.318,14.5028
91.2902,163.71,14.5028
91.8988,163.101,14.5028
92.5073,162.493,14.5028
93.1159,161.884,14.5028
93.7245,161.276,14.5028
94.333,160.667,14.5028
94.9416,160.058,14.5028
95.5502,159.45,14.5028
96.1587,158.841,14.5028
96.7673,158.233,14.5028
97.3759,157.624,14.5028
97.9845,157.016,14.5028
98.593,156.407,14.5028
99.2016,155.798,14.5028
99.8102,155.19,14.5028
100.419,154.581,14.5028
101.027,153.973,14.5028
101.636,153.364,14.5028
102.244,152.756,14.5028
102.853,152.147,14.5028
103.462,151.538,14.5028
104.07,150.93,14.5028
104.679,150.321,14.5028
105.287,149.713,14.5028
105.896,149.104,14.5028
106.504,148.496,14.5028
107.113,147.887,14.5028
107.722,147.278,14.5028
108.33,146.67,14.5028
108.939,146.061,14.5028
109.547,145.453,14.5028
110.156,144.844,14.5028
110.764,144.236,14.5028
111.373,143.627,14.5028
111.982,143.018,14.5028
112.59,142.41,14.5028
113.199,141.801,14.5028
113.807,141.193,14.5028
114.416,140.584,14.5028
115.024,139.976,14.5028
115.633,139.367,14.5028
116.241,138.759,14.5028
116.85,138.15,14.5028
117.459,137.541,14.5028
118.067,136.933,14.5028
118.676,136.324,14.5028
119.284,135.716,14.5028
119.893,135.107,14.5028
120.501,134.499,14.5028
121.11,133.89,14.5028
121.719,133.281,14.5028
122.327,132.673,14.5028
122.936,132.064,14.5028
123.544,131.456,14.5028
124.153,130.847,14.5028
124.761,130.239,14.5028
125.37,129.63,14.5028
125.979,129.021,14.5028
126.587,128.413,14.5028
127.196,127.804,14.5028
127.804,127.196,14.5028
128.413,126.587,14.5028
129.021,125.979,14.5028
129.63,125.37,14.5028
130.239,124.761,14.5028
130.847,124.153,14.5028
131.456,123.544,14.5028
132.064,122.936,14.5028
132.673,122.327,14.5028
133.281,121.719,14.5028
133.89,121.11,14.5028
134.499,120.501,14.5028
135.107,119.893,14.5028
135.716,119.284,14.5028
136.324,118.676,14.5028
136.933,118.067,14.5028
137.541,117.459,14.5028
138.15,116.85,14.5028
138.758,116.242,14.5028
139.367,115.633,14.5028
139.976,115.024,14.5028
140.584,114.416,14.5028
141.193,113.807,14.5028
141.801,113.199,14.5028
142.41,112.59,14.5028
143.018,111.982,14.5028
143.627,111.373,14.5028
144.236,110.764,14.5028
144.844,110.156,14.5028
145.453,109.547,14.5028
146.061,108.939,14.5028
146.67,108.33,14.5028
147.278,107.722,14.5028
147.887,107.113,14.5028
148.496,106.504,14.5028
149.104,105.896,14.5028
149.713,105.287,14.5028
150.321,104.679,14.5028
150.93,104.07,14.5028
151.538,103.462,14.5028
152.147,102.853,14.5028
152.756,102.244,14.5028
153.364,101.636,14.5028
153.973,101.027,14.5028
154.581,100.419,14.5028
155.19,99.8102,14.5028
155.798,99.2016,14.5028
156.407,98.593,14.5028
157.016,97.9845,14.5028
157.624,97.3759,14.5028
158.233,96.7673,14.5028
158.841,96.1588,14.5028
159.45,95.5502,14.5028
160.058,94.9416,14.5028
160.667,94.3331,14.5028
161.276,93.7245,14.5028
161.884,93.1159,14.5028
162.493,92.5073,14.5028
163.101,91.8988,14.5028
163.71,91.2902,14.5028
164.318,90.6816,14.5028
164.927,90.0731,14.5028
165.536,89.4645,14.5028
